Package Code	Package Description	Accessory #	Accessory	Code	CTD	Sell	Labour	Lab Hrs	Sundry	Sublet
6XS-CL51L-00-08	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter	2	CL5 Touchscreen LCD DEC Gauge Kit	6YM-762G0-70	1259.4915	1841	Labour Estimated - (1.5)	1.5	10	0
6XS-CL51L-00-08	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter	3	64D Main Switch (Suits 6X7 /6X9 & 6X3 RH Side Mount Control Box's )	64D-82570-23	90.1065	152	Labour Estimated - (0.75)	0.75	7.5	0
6XS-CL51L-00-08	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter	4	Main Harness (16P)  8.00M (26'-2")	6X6-8258A-21	252.2595	425	Labour Estimated - (0.75)	0.75	7.5	0
6XS-CL51L-00-08	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter	6	Yamaha Large Fuel Filter - Up to 350HP (8 & 10mm Inlets)	90798-1M744	107.199	195	Installation Only - Fuel Filter	0.5	5	0
6XS-CL51L-00-08	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter	7	Fuel Line - 8mm (2mtr)	90790-77001M (Qty 2)	12.51374137931034	20	Labour Estimated - (0.25)	0.25	2.5	0
6XS-CL51L-00-08	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter	8	Hose Clamp S/S - 13 to 26mm (Qty 4)	764006 (Qty 4)	8.47824	36	Labour Estimated - (0.05)	0.05	0	0
6XS-CL51L-00-08	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter	10	Rigging Flange, Transom - Black	192516	43.488	58	Labour Estimated - (0.25)	0.25	2.5	0
6XS-CL51L-00-08	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter	11	Rigging Hose - Black (1 x Mtr)	192524HALFM (Qty 2)	47	79	Labour Estimated - (0.10)	0.1	1	0
6XS-CL51L-00-10	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter	1	6X9 DEC  Flush Side Mount Control Box	6X9-48206-21	1632.80675	2704	Labour Estimated - (2.0)	2	10	0
6XS-CL51L-00-10	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter	2	CL5 Touchscreen LCD DEC Gauge Kit	6YM-762G0-70	1259.4915	1841	Labour Estimated - (1.5)	1.5	10	0
6XS-CL51L-00-10	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter	3	64D Main Switch (Suits 6X7 /6X9 & 6X3 RH Side Mount Control Box's )	64D-82570-23	90.1065	152	Labour Estimated - (0.75)	0.75	7.5	0
6XS-CL51L-00-10	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter	4	Main Harness (16P)  10.00M (32'-10")	6X6-8258A-31	298.58125	504	Labour Estimated - (0.75)	0.75	7.5	0
6XS-CL51L-00-10	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter	6	Yamaha Large Fuel Filter - Up to 350HP (8 & 10mm Inlets)	90798-1M744	107.199	195	Installation Only - Fuel Filter	0.5	5	0
6XS-CL51L-00-10	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter	7	Fuel Line - 8mm (2mtr)	90790-77001M (Qty 2)	12.51374137931034	20	Labour Estimated - (0.25)	0.25	2.5	0
6XS-CL51L-00-10	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter	8	Hose Clamp S/S - 13 to 26mm (Qty 4)	764006 (Qty 4)	8.47824	36	Labour Estimated - (0.05)	0.05	0	0
6XS-CL51L-00-10	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter	10	Rigging Flange, Transom - Black	192516	43.488	58	Labour Estimated - (0.25)	0.25	2.5	0
6XS-CL51L-00-10	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter	11	Rigging Hose - Black (1 x Mtr)	192524HALFM (Qty 2)	47	79	Labour Estimated - (0.10)	0.1	1	0
6XB-CL51L-00-06	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter	1	6X9 DEC  Single Binnacle Control Box	6X9-48205-22	1264.802	1848	Labour Estimated - (2.0)	2	10	0
6XB-CL51L-00-06	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter	2	CL5 Touchscreen LCD DEC Gauge Kit	6YM-762G0-70	1259.4915	1841	Labour Estimated - (1.5)	1.5	10	0
6XB-CL51L-00-06	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter	3	DEC 6X6 Main Switch Single	6X6-82570-34	162.1745	273	Labour Estimated - (0.75)	0.75	7.5	0
6XB-CL51L-00-06	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter	4	Main Harness (16P)  6.10M (20')	6X6-8258A-01	208.49625	352	Labour Estimated - (0.75)	0.75	7.5	0
6XB-CL51L-00-06	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter	6	Yamaha Large Fuel Filter - Up to 350HP (8 & 10mm Inlets)	90798-1M744	107.199	195	Installation Only - Fuel Filter	0.5	5	0
6XB-CL51L-00-06	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter	7	Fuel Line - 8mm (2mtr)	90790-77001M (Qty 2)	12.51374137931034	20	Labour Estimated - (0.25)	0.25	2.5	0
6XB-CL51L-00-06	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter	8	Hose Clamp S/S - 13 to 26mm (Qty 4)	764006 (Qty 4)	8.47824	36	Labour Estimated - (0.05)	0.05	0	0
6XB-CL51L-00-06	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter	10	Rigging Flange, Transom - Black	192516	43.488	58	Labour Estimated - (0.25)	0.25	2.5	0
6XB-CL51L-00-06	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter	11	Rigging Hose - Black (1 x Mtr)	192524HALFM (Qty 2)	47	79	Labour Estimated - (0.10)	0.1	1	0
6XB-CL51L-00-07	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 7.0m Harness | Fuel Filter	1	6X9 DEC  Single Binnacle Control Box	6X9-48205-22	1264.802	1848	Labour Estimated - (2.0)	2	10	0
6XB-CL51L-00-07	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 7.0m Harness | Fuel Filter	2	CL5 Touchscreen LCD DEC Gauge Kit	6YM-762G0-70	1259.4915	1841	Labour Estimated - (1.5)	1.5	10	0
6XB-CL51L-00-07	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 7.0m Harness | Fuel Filter	3	DEC 6X6 Main Switch Single	6X6-82570-34	162.1745	273	Labour Estimated - (0.75)	0.75	7.5	0
6XB-CL51L-00-07	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 7.0m Harness | Fuel Filter	4	Main Harness (16P)  7.00M (23')	6X6-8258A-11	229.104	386	Labour Estimated - (0.75)	0.75	7.5	0
6XB-CL51L-00-07	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 7.0m Harness | Fuel Filter	6	Yamaha Large Fuel Filter - Up to 350HP (8 & 10mm Inlets)	90798-1M744	107.199	195	Installation Only - Fuel Filter	0.5	5	0
6XB-CL51L-00-07	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 7.0m Harness | Fuel Filter	7	Fuel Line - 8mm (2mtr)	90790-77001M (Qty 2)	12.51374137931034	20	Labour Estimated - (0.25)	0.25	2.5	0
6XB-CL51L-00-07	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 7.0m Harness | Fuel Filter	8	Hose Clamp S/S - 13 to 26mm (Qty 4)	764006 (Qty 4)	8.47824	36	Labour Estimated - (0.05)	0.05	0	0
6XB-CL51L-00-07	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 7.0m Harness | Fuel Filter	10	Rigging Flange, Transom - Black	192516	43.488	58	Labour Estimated - (0.25)	0.25	2.5	0
6XB-CL51L-00-07	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 7.0m Harness | Fuel Filter	11	Rigging Hose - Black (1 x Mtr)	192524HALFM (Qty 2)	47	79	Labour Estimated - (0.10)	0.1	1	0
6XB-CL51L-00-08	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter	1	6X9 DEC  Single Binnacle Control Box	6X9-48205-22	1264.802	1848	Labour Estimated - (2.0)	2	10	0
6XB-CL51L-00-08	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter	2	CL5 Touchscreen LCD DEC Gauge Kit	6YM-762G0-70	1259.4915	1841	Labour Estimated - (1.5)	1.5	10	0
6XB-CL51L-00-08	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter	3	DEC 6X6 Main Switch Single	6X6-82570-34	162.1745	273	Labour Estimated - (0.75)	0.75	7.5	0
6XB-CL51L-00-08	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter	4	Main Harness (16P)  8.00M (26'-2")	6X6-8258A-21	252.2595	425	Labour Estimated - (0.75)	0.75	7.5	0
6XB-CL51L-00-08	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter	6	Yamaha Large Fuel Filter - Up to 350HP (8 & 10mm Inlets)	90798-1M744	107.199	195	Installation Only - Fuel Filter	0.5	5	0
6XB-CL51L-00-08	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter	7	Fuel Line - 8mm (2mtr)	90790-77001M (Qty 2)	12.51374137931034	20	Labour Estimated - (0.25)	0.25	2.5	0
6XB-CL51L-00-08	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter	8	Hose Clamp S/S - 13 to 26mm (Qty 4)	764006 (Qty 4)	8.47824	36	Labour Estimated - (0.05)	0.05	0	0
6XB-CL51L-00-08	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter	10	Rigging Flange, Transom - Black	192516	43.488	58	Labour Estimated - (0.25)	0.25	2.5	0
6XB-CL51L-00-08	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter	11	Rigging Hose - Black (1 x Mtr)	192524HALFM (Qty 2)	47	79	Labour Estimated - (0.10)	0.1	1	0
6XB-CL51L-00-10	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter	1	6X9 DEC  Single Binnacle Control Box	6X9-48205-22	1264.802	1848	Labour Estimated - (2.0)	2	10	0
6XB-CL51L-00-10	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter	2	CL5 Touchscreen LCD DEC Gauge Kit	6YM-762G0-70	1259.4915	1841	Labour Estimated - (1.5)	1.5	10	0
6XB-CL51L-00-10	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter	3	DEC 6X6 Main Switch Single	6X6-82570-34	162.1745	273	Labour Estimated - (0.75)	0.75	7.5	0
6XB-CL51L-00-10	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter	4	Main Harness (16P)  10.00M (32'-10")	6X6-8258A-31	298.58125	504	Labour Estimated - (0.75)	0.75	7.5	0
6XB-CL51L-00-10	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter	6	Yamaha Large Fuel Filter - Up to 350HP (8 & 10mm Inlets)	90798-1M744	107.199	195	Installation Only - Fuel Filter	0.5	5	0
6XB-CL51L-00-10	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter	7	Fuel Line - 8mm (2mtr)	90790-77001M (Qty 2)	12.51374137931034	20	Labour Estimated - (0.25)	0.25	2.5	0
6XB-CL51L-00-10	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter	8	Hose Clamp S/S - 13 to 26mm (Qty 4)	764006 (Qty 4)	8.47824	36	Labour Estimated - (0.05)	0.05	0	0
6XB-CL51L-00-10	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter	10	Rigging Flange, Transom - Black	192516	43.488	58	Labour Estimated - (0.25)	0.25	2.5	0
6XB-CL51L-00-10	DEC Rigging Kit | 6x9 Binnacle | CL5 Gauge Kit | 6X6 Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter	11	Rigging Hose - Black (1 x Mtr)	192524HALFM (Qty 2)	47	79	Labour Estimated - (0.10)	0.1	1	0
6XS-CL51L-00-06-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter | Bolt On DES	1	6X9 DEC  Flush Side Mount Control Box	6X9-48206-21	1632.80675	2704	Labour Estimated - (2.0)	2	10	0
6XS-CL51L-00-06-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter | Bolt On DES	2	CL5 Touchscreen LCD DEC Gauge Kit	6YM-762G0-70	1259.4915	1841	Labour Estimated - (1.5)	1.5	10	0
6XS-CL51L-00-06-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter | Bolt On DES	3	64D Main Switch (Suits 6X7 /6X9 & 6X3 RH Side Mount Control Box's )	64D-82570-23	90.1065	152	Labour Estimated - (0.75)	0.75	7.5	0
6XS-CL51L-00-06-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter | Bolt On DES	4	Main Harness (16P)  6.10M (20')	6X6-8258A-01	208.49625	352	Labour Estimated - (0.75)	0.75	7.5	0
6XS-CL51L-00-06-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter | Bolt On DES	6	Yamaha Large Fuel Filter - Up to 350HP (8 & 10mm Inlets)	90798-1M744	107.199	195	Installation Only - Fuel Filter	0.5	5	0
6XS-CL51L-00-06-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter | Bolt On DES	7	Fuel Line - 8mm (2mtr)	90790-77001M (Qty 2)	12.51374137931034	20	Labour Estimated - (0.25)	0.25	2.5	0
6XS-CL51L-00-06-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter | Bolt On DES	8	Hose Clamp S/S - 13 to 26mm (Qty 4)	764006 (Qty 4)	8.47824	36	Labour Estimated - (0.05)	0.05	0	0
6XS-CL51L-00-06-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter | Bolt On DES	10	Rigging Flange, Transom - Black	192516	43.488	58	Labour Estimated - (0.25)	0.25	2.5	0
6XS-CL51L-00-06-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter | Bolt On DES	11	Rigging Hose - Black (1 x Mtr)	192524HALFM (Qty 2)	47	79	Labour Estimated - (0.10)	0.1	1	0
6XS-CL51L-00-06-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter | Bolt On DES	13	Helm Kit Straight (Requires Helm Harness)	6X9-762H0-10	836.952	1212	Labour Estimated - (1.5)	1.5	10	0
6XS-CL51L-00-06-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter | Bolt On DES	14	Helm Harness Single-Eng 0.90M (3')	6GR-8258A-01	132.3755	223	Labour Estimated - (0.5)	0.5	5	0
6XS-CL51L-00-06-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter | Bolt On DES	15	Steering Kit - Bolt On Actuator (Req. Actuator Harness)	6X9-762S0-03	3678.177	5330	Labour Estimated - (1.5)	1.5	10	0
6XS-CL51L-00-06-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter | Bolt On DES	16	Main Harness (16P)  1.50M (4'10")	6X6-8258A-91	104.13525	175	Labour Estimated - (0.5)	0.5	5	0
6XS-CL51L-00-06-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 6.1m Harness | Fuel Filter | Bolt On DES	17	Steering Actuator U-Harness 2.40M (8')	6X9-438A0-20	699.1370000000001	1032	Labour Estimated - (0.5)	0.5	5	0
6XS-CL51L-00-08-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter | Bolt On DES	1	6X9 DEC  Flush Side Mount Control Box	6X9-48206-21	1632.80675	2704	Labour Estimated - (2.0)	2	10	0
6XS-CL51L-00-08-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter | Bolt On DES	2	CL5 Touchscreen LCD DEC Gauge Kit	6YM-762G0-70	1259.4915	1841	Labour Estimated - (1.5)	1.5	10	0
6XS-CL51L-00-08-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter | Bolt On DES	3	64D Main Switch (Suits 6X7 /6X9 & 6X3 RH Side Mount Control Box's )	64D-82570-23	90.1065	152	Labour Estimated - (0.75)	0.75	7.5	0
6XS-CL51L-00-08-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter | Bolt On DES	4	Main Harness (16P)  8.00M (26'-2")	6X6-8258A-21	252.2595	425	Labour Estimated - (0.75)	0.75	7.5	0
6XS-CL51L-00-08-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter | Bolt On DES	6	Yamaha Large Fuel Filter - Up to 350HP (8 & 10mm Inlets)	90798-1M744	107.199	195	Installation Only - Fuel Filter	0.5	5	0
6XS-CL51L-00-08-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter | Bolt On DES	7	Fuel Line - 8mm (2mtr)	90790-77001M (Qty 2)	12.51374137931034	20	Labour Estimated - (0.25)	0.25	2.5	0
6XS-CL51L-00-08-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter | Bolt On DES	8	Hose Clamp S/S - 13 to 26mm (Qty 4)	764006 (Qty 4)	8.47824	36	Labour Estimated - (0.05)	0.05	0	0
6XS-CL51L-00-08-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter | Bolt On DES	10	Rigging Flange, Transom - Black	192516	43.488	58	Labour Estimated - (0.25)	0.25	2.5	0
6XS-CL51L-00-08-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter | Bolt On DES	11	Rigging Hose - Black (1 x Mtr)	192524HALFM (Qty 2)	47	79	Labour Estimated - (0.10)	0.1	1	0
6XS-CL51L-00-08-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter | Bolt On DES	13	Helm Kit Straight (Requires Helm Harness)	6X9-762H0-10	836.952	1212	Labour Estimated - (1.5)	1.5	10	0
6XS-CL51L-00-08-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter | Bolt On DES	14	Helm Harness Single-Eng 0.90M (3')	6GR-8258A-01	132.3755	223	Labour Estimated - (0.5)	0.5	5	0
6XS-CL51L-00-08-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter | Bolt On DES	15	Steering Kit - Bolt On Actuator (Req. Actuator Harness)	6X9-762S0-03	3678.177	5330	Labour Estimated - (1.5)	1.5	10	0
6XS-CL51L-00-08-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter | Bolt On DES	16	Main Harness (16P)  1.50M (4'10")	6X6-8258A-91	104.13525	175	Labour Estimated - (0.5)	0.5	5	0
6XS-CL51L-00-08-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 8.0m Harness | Fuel Filter | Bolt On DES	17	Steering Actuator U-Harness 2.40M (8')	6X9-438A0-20	699.1370000000001	1032	Labour Estimated - (0.5)	0.5	5	0
6XS-CL51L-00-10-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter | Bolt On DES	1	6X9 DEC  Flush Side Mount Control Box	6X9-48206-21	1632.80675	2704	Labour Estimated - (2.0)	2	10	0
6XS-CL51L-00-10-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter | Bolt On DES	2	CL5 Touchscreen LCD DEC Gauge Kit	6YM-762G0-70	1259.4915	1841	Labour Estimated - (1.5)	1.5	10	0
6XS-CL51L-00-10-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter | Bolt On DES	3	64D Main Switch (Suits 6X7 /6X9 & 6X3 RH Side Mount Control Box's )	64D-82570-23	90.1065	152	Labour Estimated - (0.75)	0.75	7.5	0
6XS-CL51L-00-10-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter | Bolt On DES	4	Main Harness (16P)  10.00M (32'-10")	6X6-8258A-31	298.58125	504	Labour Estimated - (0.75)	0.75	7.5	0
6XS-CL51L-00-10-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter | Bolt On DES	6	Yamaha Large Fuel Filter - Up to 350HP (8 & 10mm Inlets)	90798-1M744	107.199	195	Installation Only - Fuel Filter	0.5	5	0
6XS-CL51L-00-10-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter | Bolt On DES	7	Fuel Line - 8mm (2mtr)	90790-77001M (Qty 2)	12.51374137931034	20	Labour Estimated - (0.25)	0.25	2.5	0
6XS-CL51L-00-10-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter | Bolt On DES	8	Hose Clamp S/S - 13 to 26mm (Qty 4)	764006 (Qty 4)	8.47824	36	Labour Estimated - (0.05)	0.05	0	0
6XS-CL51L-00-10-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter | Bolt On DES	10	Rigging Flange, Transom - Black	192516	43.488	58	Labour Estimated - (0.25)	0.25	2.5	0
6XS-CL51L-00-10-DES	DEC Rigging Kit | 6x9 Flush Side Mnt | CL5 Gauge Kit | 64D Sng Key Switch | 16 Pin 10.0m Harness | Fuel Filter | Bolt On DES	11	Rigging Hose - Black (1 x Mtr)	192524HALFM (Qty 2)	47	79	Labour Estimated - (0.10)	0.1	1	0
