Description	Code	CTD	Inflation	Adj CTD	Tot Parts CTD	Parts Sell	Total Lab	Labour CTD	Labour Ret	Sundry 1	Sublet	Act CTD	MU	GP	Act Sell	Rebate	Image Link
Garmin GPSMap 8412XSV w GT56 UHD Transducer, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8412XSVKIT56	5959.403000000001	0	0	5959.403000000001	6905	6.05	787.0499999999998	961.9499999999999	30	0	6776.453000000001	0.06102705943655149	413.5469999999978	7909		
Garmin GPSMap 8416XSV w GT56 UHD Transducer, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8416XSVKIT56	7559.397000000001	0	0	7559.397000000001	8765	6.05	787.0499999999998	961.9499999999999	30	0	8376.447	0.06022387426424234	504.46209090909	9769		
Garmin GPSMap 8412XSV w GT56 UHD Transducer + 1KW Airmar Transducer w Custom Bracket, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8412XSVKIT56+1KW	6935.103000000001	0	0	6935.103000000001	8224	7.55	982.1863636363635	1200.45	40	0	7957.289363636364	0.08305497316280021	660.8924545454538	9480		
Garmin GPSMap 8410XSV w GT56 UHD Transducer, Ext Ant, NMEA Starter Kit, G3 Chart + Yamaha Engine Bus Cable	GAR-8410XSVKIT56Y	5033.700000000001	0	0	5033.700000000001	5824	6.3	819.5727272727271	1001.7	32.5	0	5885.772727272728	0.06126483739680413	360.5909090909081	6871		
Garmin GPSMap 8412XSV w GT56 UHD Transducer, Ext Ant, NMEA Starter Kit, G3 Chart + Yamaha Engine Bus Cable	GAR-8412XSVKIT56Y	5993.703000000001	0	0	5993.703000000001	6944	6.3	819.5727272727271	1001.7	32.5	0	6845.775727272729	0.06117199042971835	418.7697272727255	7991		
Garmin GPSMap 8416XSV w GT56 UHD Transducer, Ext Ant, NMEA Starter Kit, G3 Chart + Yamaha Engine Bus Cable	GAR-8416XSVKIT56Y	7593.697000000001	0	0	7593.697000000001	8804	6.3	819.5727272727271	1001.7	32.5	0	8445.769727272727	0.0603479415897362	509.6848181818168	9851		
Garmin GPSMap 8412XSV w Panoptix Livescope LVS12 Transducer + G3 Chart	GAR-8412XSVPanoKit	5477.802000000001	0	0	5477.802000000001	6427	3.55	461.8227272727271	564.4499999999999	15	0	5954.624727272728	0.07067276905870794	420.8298181818172	7013		
Garmin GPSMap 8410XSV w GT51 TM (600w) Transducer, Transducer Cover + G3 Chart	GAR-8410XSVGT51KIT0	4678.807000000001	0	0	4678.807000000001	5426	3.8	494.3454545454544	604.1999999999999	17.5	0	5190.652454545455	0.0604727445631855	313.8929999999991	6055		
Garmin GPSMap 8412XSV w GT51 TM (600w) Transducer, Transducer Cover + G3 Chart	GAR-8412XSVGT51KIT0	5638.81	0	0	5638.81	6546	3.8	494.3454545454544	604.1999999999999	17.5	0	6150.655454545455	0.06049303540598248	372.0718181818174	7175		
Garmin GPSMap 8416XSV w GT51 TM (600w) Transducer, Transducer Cover + G3 Chart	GAR-8416XSVGT51KIT0	7238.804	0	0	7238.804	8406	3.8	494.3454545454544	604.1999999999999	17.5	0	7750.649454545454	0.05973524048612262	462.9869090909078	9035		
Garmin GPSMap 8410XSV w GT51 TM (600w) Transducer, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8410XSVGT51KIT	5195.403000000001	0	0	5195.403000000001	6014	6.3	819.5727272727271	1001.7	32.5	0	6047.475727272728	0.06144963594351961	371.6151818181806	7061		
Garmin GPSMap 8412XSV w GT51 TM (600w) Transducer, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8412XSVGT51KIT	6155.406000000001	0	0	6155.406000000001	7134	6.3	819.5727272727271	1001.7	32.5	0	7007.478727272728	0.06133361466047181	429.793999999999	8181		
Garmin GPSMap 8416XSV w GT51 TM (600w) Transducer, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8416XSVGT51KIT	7755.400000000001	0	0	7755.400000000001	8994	6.3	819.5727272727271	1001.7	32.5	0	8607.472727272727	0.06049500328467234	520.7090909090912	10041		
Garmin GPSMap 8410XSV w Airmar (1kw) Transducer & Custom Bracket, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8410XSV1KWKIT	6429.400000000001	0	0	6429.400000000001	7455	12.55	1632.640909090909	1995.45	40	0	8102.04090909091	0.0666223830247036	539.7772727272722	9506		
Garmin GPSMap 8412XSV w Airmar (1kw) Transducer & Custom Bracket, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8412XSV1KWKIT	7389.403000000001	0	0	7389.403000000001	8575	12.55	1632.640909090909	1995.45	40	0	9062.04390909091	0.0659846825846021	597.9560909090906	10626		
Garmin GPSMap 8416XSV w Airmar (1kw) Transducer & Custom Bracket, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8416XSV1KWKIT	8989.396999999999	0	0	8989.396999999999	10435	12.55	1632.640909090909	1995.45	40	0	10662.03790909091	0.06460971042232189	688.8711818181819	12486		
Garmin GPSMap 8410XSV w Airmar 1kW (350m) TM185 Transducer, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8410XSV1KWKIT2	5594.400000000001	0	0	5594.400000000001	6455	6.55	852.0954545454543	1041.45	35	0	6481.495454545455	0.05825745882158209	377.5954545454533	7545		
Garmin GPSMap 8412XSV w Airmar 1kW (350m) TM185 Transducer, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8412XSV1KWKIT2	6554.403	0	0	6554.403	7575	6.55	852.0954545454543	1041.45	35	0	7441.498454545454	0.05856001655971461	435.7742727272725	8665		
Garmin GPSMap 8416XSV w Airmar 1kW (350m) TM185 Transducer, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8416XSV1KWKIT2	8154.397000000001	0	0	8154.397000000001	9435	6.55	852.0954545454543	1041.45	35	0	9041.492454545456	0.05825248058151925	526.689363636362	10525		
Garmin GPSMap 8410XSV w Airmar 1kW (500m) TM275 LHW Transducer, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8410XSV1KWKIT3	6714.400000000001	0	0	6714.400000000001	7715	6.05	787.0499999999998	961.9499999999999	30	0	7531.450000000001	0.05243527293730095	394.9136363636353	8719		
Garmin GPSMap 8412XSV w Airmar 1kW (500m) TM275 LHW Transducer, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8412XSV1KWKIT3	7674.403	0	0	7674.403	8835	6.05	787.0499999999998	961.9499999999999	30	0	8491.453	0.053358648342687	453.0924545454545	9839		
Garmin GPSMap 8416XSV w Airmar 1kW (500m) TM275 LHW Transducer, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8416XSV1KWKIT3	9274.396999999999	0	0	9274.396999999999	10695	6.05	787.0499999999998	961.9499999999999	30	0	10091.447	0.05390778403280976	544.0075454545458	11699		
Garmin GPSMap 8410XSV w GT51 Transducer, Reactor Auto Pilot, GMR24 Radar, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8410XSVGT51RKIT	13573.008	0	0	13573.008	16252	17.8	2315.618181818181	2830.2	90	0	15978.62618181818	0.09270971116825101	1481.373818181817	19206		
Garmin GPSMap 8412XSV w GT51 Transducer, Reactor Auto Pilot, GMR24 Radar, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8412XSVGT51RKIT	14533.011	0	0	14533.011	17372	17.8	2315.618181818181	2830.2	90	0	16938.62918181819	0.0908900371947558	1539.552636363631	20326		
Garmin GPSMap 8416XSV w GT51 Transducer, Reactor Auto Pilot, GMR24 Radar, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8416XSVGT51RKIT	16133.005	0	0	16133.005	19232	17.8	2315.618181818181	2830.2	90	0	18538.62318181818	0.0879497744401974	1630.467727272724	22186		
Garmin GPSMap 8416XSV w GT51 & TM265LH Transducers, Spray Cover, Ext Ant, NMEA Starter Kit + G3 Chart	GAR-8416XSVGT51TM265LHKIT	9512.699999999999	0	0	9512.699999999999	10983	13.3	1730.209090909091	2114.7	42.5	0	11285.40909090909	0.0598560490416024	675.5	13157		
Garmin GPSMap 8412 & GPSMap 953xsv + Wireless Remote, GT56 Transducer, Ext Aerial, Panoptix Live Scope Transducer + G3 Card	GAR-02092/02366KIT	8548.898	0	0	8548.898	10241	9.9	1287.9	1574.1	48.5	0	9885.297999999999	0.0927154833185789	916.5201818181813	11882		
Garmin EchoMap UHD 65sv w GT56 UHD Transducer & Spray Deflector Cover	GAR-65SV-KIT00	1300.201	0	0	1300.201	1428	3.75	487.840909090909	596.25	22.5	0	1810.541909090909	0.03233783195297479	58.54899999999998	2056		
Garmin EchoMap UHD 75sv w GT56 UHD Transducer & Spray Deflector Cover	GAR-75SV-KIT00	1460.196	0	0	1460.196	1618	3.75	487.840909090909	596.25	22.5	0	1970.536909090909	0.03617352834063781	71.28127272727284	2246		
Garmin EchoMap UHD 95sv w GT56 UHD Transducer & Spray Deflector Cover	GAR-95SV-KIT00	1780.197	0	0	1780.197	1968	3.75	487.840909090909	596.25	22.5	0	2290.537909090909	0.0303256674484203	69.46209090909088	2596		
Garmin EchoMap UHD 65sv w GT56 UHD Transducer, Spray Deflector Cover + NMEA Link Cable	GAR-65SV-KIT00L	1579.92256	0	0	1579.92256	1746	5.75	748.0227272727271	914.25	42.5	0	2370.445287272727	0.04276533826354933	101.3728945454545	2719		
Garmin EchoMap UHD 75sv w GT56 UHD Transducer, Spray Deflector Cover + NMEA Link Cable	GAR-75SV-KIT00L	1739.91756	0	0	1739.91756	1936	5.75	748.0227272727271	914.25	42.5	0	2530.440287272727	0.04509300924690405	114.1051672727276	2909		
Garmin EchoMap UHD 95sv w GT56 UHD Transducer, Spray Deflector Cover + NMEA Link Cable	GAR-95SV-KIT00L	2059.91856	0	0	2059.91856	2286	5.75	748.0227272727271	914.25	42.5	0	2850.441287272727	0.03939249194709059	112.2859854545454	3259		
Garmin EchoMap UHD 75sv w GT56 UHD Transducer & Spray Deflector Cover + G3 Vision Card	GAR-75SV-KIT01	1739.497	0	0	1739.497	1937	3.8	494.3454545454544	604.1999999999999	22.5	0	2256.342454545454	0.03667371252921127	82.74845454545493	2573		
Garmin EchoMap UHD 75sv w GT56 UHD Transducer, Spray Deflector Cover, G3 Vision Card + NMEA Link Cable	GAR-75SV-KIT01L	2019.21856	0	0	2019.21856	2255	5.8	754.5272727272726	922.1999999999999	42.5	0	2816.245832727273	0.04458856099550935	125.572349090909	3236		
Garmin EchoMap UHD 95sv w GT56 UHD TDucer, Spray Deflector Cover & Garmin Navionics Vision+ Chart	GAR-95SV-KIT01	2046.188	0	0	2046.188	2267	3.8	494.3454545454544	604.1999999999999	22.5	0	2563.033454545454	0.02967478025328515	76.05745454545468	2903		
Garmin EchoMap UHD 95sv w Ext Aerial, GT56 UHD TDucer, Spray Deflector Cover & Garmin Navionics Vision+ Chart	GAR-95SV-KIT02	2468.984	0	0	2468.984	2755	5.55	722.0045454545453	882.4499999999999	30	0	3220.988545454545	0.03835993433297745	123.5569090909089	3679		
Garmin EchoMap UHD 95sv w RAM-101U Ram Mount, GT56 UHD Transducer & Spray Deflector Cover & Garmin Navionics Vision+ Chart	GAR-95SV-KIT03	2130.584	0	0	2130.584	2388	4.149999999999999	539.8772727272725	659.8499999999999	28.5	0	2698.961272727273	0.04013079240518576	108.3114545454541	3088		
Minn Kota - RT55ST ADV IPilot 54" 12v Pack inc 1 x D87L Battery, Quick Release Bracket & Kovix Lock	MIN-601604KIT1	3833.101	0	0	3833.101	4845	6.35	826.0772727272725	1009.65	96	0	4755.178272727272	0.144589531783351	687.549	5987		
Minn Kota - RT55ST ADV IPilot 54" 12v Pack inc 1 x D87L Battery & Quick Release Bracket	MIN-601604KIT	4044.1415	0	0	4044.1415	5193	6.5	845.5909090909089	1033.5	100	0	4989.732409090909	0.1594719057306343	795.7221363636363	6364		
Minn Kota - RT55ST ADV IPilot 54" 12v Pack inc 1 x Amptech AGM Battery & Quick Release Bracket	MIN-601604KIT2	4118.973499999999	0	0	4118.973499999999	5293	6.5	845.5909090909089	1033.5	100	0	5064.564409090908	0.1602900391227222	811.7992272727279	6464		
Minn Kota - RT55ST ADV IPilot 54" 12v Pack inc 1 x Invicta Lithium 50AMp Battery & Quick Release Bracket	MIN-601604KIT4	4396.6295	0	0	4396.6295	5471	6	780.5454545454544	954	95	0	5272.174954545454	0.1304632436109751	687.825045454545	6556		
Minn Kota - RT55ST ADV IPilot 54" 12v Pack inc 1 x Invicta Lithium 100AMp Battery & Quick Release Bracket	MIN-601604KIT3	4875.0815	0	0	4875.0815	6041	6	780.5454545454544	954	95	0	5750.626954545454	0.126517485725845	727.5548636363637	7126		
Minn Kota - RT55ST ADV IPilot 54" 12v Pack inc 1 x D70Z 105 Amptech Deep Cycle Battery & Quick Release Bracket	MIN-601604KIT5	3779.2446	0	0	3779.2446	4777	6	780.5454545454544	954	95	0	4654.790054545454	0.1448617116226311	674.300854545455	5862		
Minn Kota - RT55ST ADV IPilot 60" 12v Pack inc 1 x D87L Battery & Quick Release Bracket	MIN-601605KIT	4099.1415	0	0	4099.1415	5293	6.5	845.5909090909089	1033.5	100	0	5044.732409090909	0.1648514053538456	831.6312272727273	6464		
Minn Kota - RT80ST ADV IPilot 60" 24v Pack inc 2 x D87L Batteries & Quick Release Bracket	MIN-601608KIT	5247.484899999999	0	0	5247.484899999999	6789	6.75	878.1136363636361	1073.25	100	0	6225.598536363636	0.1681972793856481	1047.128736363637	8000		
Minn Kota - RT80ST ADV IPilot 60" 24v Pack inc Invicta Lithium 24v Battery, Invicta 24v 20Amp Charger, Quick Release Bracket & Kovix Minn Kota Lock	MIN-601608KITC	6003.3419	0	0	6003.3419	7440	7.35	956.1681818181816	1168.65	101	0	7060.510081818182	0.1263672426736811	892.2171909090903	8748		
Minn Kota - RT80ST ADV IPilot 60" 24v Pack inc 2 x D87L Batteries & Q/R Bracket + Fabricated Boat Bracket	MIN-601608KITB	6137.5849	0	0	6137.5849	7919	7.25	943.1590909090908	1152.75	105	0	7185.743990909091	0.1660714492043632	1193.346918181817	9217		
Minn Kota - RT80ST ADV IPilot 72" 24v Pack inc 2 x D87L Batteries & Quick Release Bracket	MIN-601609KIT	5544.484899999999	0	0	5544.484899999999	7189	6.75	878.1136363636361	1073.25	100	0	6522.598536363636	0.1707548140194027	1113.765100000001	8400		
Minn Kota - RT80ST ADV IPilot 72" 24v Pack inc 2 x D87L Batteries & Q/R Bracket + Fabricated Boat Bracket	MIN-601609KITB	6434.5849	0	0	6434.5849	8319	7.25	943.1590909090908	1152.75	105	0	7482.743990909091	0.168385191762401	1259.983281818181	9617		
Minn Kota - RT Ulterra 80 Ipilot 60" 24v inc 2 x D87L Batteries & Quick Release Bracket	MIN-601620KIT	6402.484899999999	0	0	6402.484899999999	8289	6.75	878.1136363636361	1073.25	100	0	7380.598536363636	0.1701440735209947	1255.765100000001	9500		
Minn Kota - RT Ulterra 80 Ipilot 60" 24v inc 2 x AGM Batteries & Quick Release Bracket	MIN-601620AGMKIT	6552.1489	0	0	6552.1489	8489	6.75	878.1136363636361	1073.25	100	0	7530.262536363636	0.1710324541274384	1287.919281818182	9700		
Minn Kota - RT Ulterra 80 Ipilot 60" 24v inc 2 x AGM Batteries & Q/R Bracket + Fabricated Boat Bracket	MIN-601620AGMKITB	7442.248900000001	0	0	7442.248900000001	9619	7.25	943.1590909090908	1152.75	105	0	8490.40799090909	0.1689126677035937	1434.137463636363	10917		
Minn Kota - RT Ulterra 80 Ipilot 72" 24v inc 2 x D87L Batteries & Quick Release Bracket	MIN-601621KIT	6820.484899999999	0	0	6820.484899999999	8789	6.75	878.1136363636361	1073.25	100	0	7798.598536363636	0.1657106143520037	1292.310554545455	10000		
Minn Kota - RT Ulterra 80 Ipilot 72" 24v inc 2 x AGM Batteries & Quick Release Bracket	MIN-601621AGMKIT	6970.1489	0	0	6970.1489	8989	6.75	878.1136363636361	1073.25	100	0	7948.262536363636	0.166635755966056	1324.464736363636	10200		
Minn Kota - RT Ulterra 80 Ipilot 72" 24v inc 2 x AGM Batteries & Q/R Bracket + Fabricated Boat Bracket	MIN-601621AGMKITB	7860.248900000001	0	0	7860.248900000001	10119	7.25	943.1590909090908	1152.75	105	0	8908.40799090909	0.1650893088509899	1470.682918181818	11417		
Minn Kota - RT Ulterra 80 Ipilot 72" 24v inc Q/R Bracket, 50Amp Lithium Battery & Steer Stabilizer	MIN-601621AGMKITL1	7596.9809	0	0	7596.9809	9630	6.5	845.5909090909089	1033.5	100	0	8542.571809090909	0.1494303037220644	1276.5191	10801		
Minn Kota - RT Ulterra 80 Ipilot 72" 24v inc Q/R Bracket, 100Amp Lithium Battery & Steer Stabilizer	MIN-601621AGMKITL2	8808.392899999999	0	0	8808.392899999999	11070	6.5	845.5909090909089	1033.5	100	0	9753.983809090907	0.1408858201927843	1374.198009090911	12241		
Minn Kota - RT Ulterra 112 Ipilot 72" 36v inc 3 x AGM Batteries & Quick Release Bracket	MIN-601624AGMKIT	8076.5089	0	0	8076.5089	10411	7	910.6363636363635	1113	100	0	9087.145263636363	0.1666830312752915	1514.672918181817	11662		
Minn Kota - RT Ulterra 112 Ipilot 72" 36v inc 3 x AGM Batteries & Q/R Bracket + Fabricated Boat Bracket	MIN-601624AGMKITB	8966.6089	0	0	8966.6089	11541	7.5	975.681818181818	1192.5	105	0	10047.29071818182	0.1652168784254412	1659.982009090909	12878		
Minn Kota - RT Ulterra 112 Ipilot 72" 36v inc Q/R Bracket, Steer Stabilizer, 36v 100AMP Lithium Battery, Tie Down + 36v 20AMP Lithium Charger	MIN-601624KITL10	11142.6649	0	0	11142.6649	13950	7.75	1008.204545454545	1232.25	105	0	12255.86944545455	0.1368949731105422	1677.766918181816	15327		
Raymarine Axiom 12 Pro w RV100 Transducer, G150 Ext Aerial & EV-150 Power Auto Pilot	RAY-E70372-70330	9624.699999999999	0	0	9624.699999999999	10920	14	1821.272727272727	2226	57.5	0	11503.47272727273	0.04521796580005097	520.1636363636371	13226		
Raymarine Axiom 12 Pro w RV100 Transducer, G150 Ext Aerial, EV-150 Power Auto Pilot & Quantum Radar	RAY-E70372-70330R	13448.85	0	0	13448.85	15230	16.5	2146.5	2623.5	77.5	0	15672.85	0.04181318765775323	655.3318181818177	17961		
Raymarine Axiom 12 Pro w TM275 1KW Transducer, G150 Ext Aerial & EV-150 Power Auto Pilot	RAY-E703721KW-70330	11205.697	0	0	11205.697	12700	14	1821.272727272727	2226	57.5	0	13084.46972727272	0.04259618205113363	557.3484545454558	15006		
Lowrance - Hook Reveal 7x SplitShot w Ram Bracket	LOW-15514-RAM	601.32	0	0	601.32	770	3.25	422.7954545454544	516.75	20	0	1044.115454545454	0.1449447857995501	151.3390909090908	1315		
Lowrance - Hook Reveal 7 SplitShot w Ram Bracket	LOW-15519-RAM	730.32	0	0	730.32	970	3.25	422.7954545454544	516.75	20	0	1173.115454545454	0.174029991622928	204.1572727272728	1515		
Lowrance - Hook Reveal 7 TripleShot w Ram Bracket	LOW-15521-RAM	770.32	0	0	770.32	970	3.25	422.7954545454544	516.75	20	0	1213.115454545454	0.1353187547913824	164.1572727272728	1515		
Lowrance Elite 7 TI2 w Active Imaging Transducer (Embedded Chart Only)	LOW-14641-001	1008	0	0	1008	1359	3.5	455.3181818181818	556.5	20	0	1483.318181818182	0.1908191094903931	283.0454545454545	1943		
Lowrance Elite 9 TI2 w Active Imaging Transducer (Embedded Chart Only)	LOW-14651-001	1296	0	0	1296	1749	3.5	455.3181818181818	556.5	20	0	1771.318181818182	0.1973620056968358	349.5909090909088	2333		
Lowrance Elite 7 TI2 w Active Imaging Transducer + Navionics Card	LOW-14641-Kit	1150	0	0	1150	1538	3.55	461.8227272727271	564.4499999999999	20	0	1631.822727272727	0.1866262210968772	304.5409090909091	2130		
Lowrance Elite 9 TI2 w Active Imaging Transducer + Navionics Card	LOW-14651-Kit	1438	0	0	1438	1928	3.55	461.8227272727271	564.4499999999999	20	0	1919.822727272727	0.1932919942892453	371.0863636363633	2520		
Lowrance Live 9 w Active Imaging Transducer + Navionics Card	LOW-14905-14489	3162	0	0	3162	3777	3.55	461.8227272727271	564.4499999999999	15	0	3638.822727272727	0.0900128787907177	327.5409090909088	4363		
Lowrance Live 12 w Active Imaging Transducer + Navionics Card	LOW-14907-14489	4003	0	0	4003	4877	3.55	461.8227272727271	564.4499999999999	15	0	4479.822727272727	0.1086071790584245	486.5409090909088	5463		
Lowrance Live 16 w Active Imaging Transducer + Navionics Card	LOW-14909-14489	5189	0	0	5189	6277	3.55	461.8227272727271	564.4499999999999	15	0	5665.822727272727	0.1011800420543915	573.2681818181818	6863		
Lowrance Live 16 w Active Imaging Transducer, NMEA Starter Kit, External GPS Ant + Navionics Card	LOW-14909-14489K01		0								0		0				
Lowrance Live 12 w Active Imaging Transducer + Airmar TM165 Transducer + Navionics Card	LOW-14907-14489B	4682	0	0	4682	5707	4.55	591.9136363636362	723.4499999999999	20	0	5293.913636363636	0.1089922303571596	576.9954545454539	6458		
Lowrance Live 12 w External GPS Aerial, Active Imaging Transducer + Navionics Card	LOW-14907-14489EXT		0								0		0				
Lowrance Live 12 w External GPS Aerial, Active Imaging Transducer + Airmar TM165 Transducer + Navionics Card	LOW-14907-14489EXTB		0								0		0				
TV LED Smart 22" - Majestic w Removable ARM101 Sng Arm Bracket + Power Socket	MAJ-MJSGT220101	496.9	0	0	496.9	646	3.75	487.840909090909	596.25	25	0	1009.740909090909	0.1497098715692144	151.1681818181818	1277		
TV LED Smart 22" - Majestic w Removable ARM101 Sng Arm Bracket, UFOX Dome Antenna + Power Socket	MAJ-MJSGT220101UFOX	690.577	0	0	690.577	895	5.25	682.9772727272726	834.75	30	0	1403.554272727273	0.1470878121952338	206.445727272727	1771		
TV LED Smart 22" - Majestic w Lockable ARM102 Sng Arm Bracket, UFOX Dome Antenna + Power Socket	MAJ-MJSGT220102UFOX	702.127	0	0	702.127	909	5.25	682.9772727272726	834.75	30	0	1415.104272727272	0.1467192234533055	207.623	1785		
TV LED Smart 22" - Majestic w Lockable ARM2601 Double Arm Bracket, UFOX Dome Antenna + Power Socket	MAJ-MJSGT2202601UFOX	717.626	0	0	717.626	929	5.25	682.9772727272726	834.75	30	0	1430.603272727273	0.1470049888680146	210.305818181818	1805		
TV LED Smart 22" - Majestic w RAM Bracket + Power Socket	MAJ-MJSGT220RAM	653.475	0	0	653.475	875	3.5	455.3181818181818	556.5	25	0	1133.793181818182	0.1754588880046663	198.9340909090906	1466		
27MHz Radio - GME GX400W Flush Mounted with 1.8m Aerial	GME-GX400WPK ### NLA ###	283.2171984313725	0	0	283.2171984313725	359	3.5	455.3181818181818	556.5	16	0	754.5353802495542	0.1301355709062211	98.1918924777184	938		
GME EPIRB - MT600G (GPS Version)	GME-MT600G ### NLA ###	295.9	0	0	295.9	369	0.2	26.01818181818182	31.8	1	0	322.9181818181818	0.1345401311900001	43.44545454545448	403		
Accessory Fuse Block (8 Circuits) t/s Muliple Stabicraft Additional Accessories	ELE-BS-5046B ### NLA ###	116.272	0	0	116.272	178	2	260.1818181818181	318	7.5	0	383.9538181818181	0.2004284606197906	76.95527272727276	507		
Accessory 4 Way Switch Panel & Fuse Block (8 Circuits) t/s Muliple Stabicraft Additional Accessories	ELE-BS-5046BKIT00 ### NLA ###	168.376	0	0	168.376	255	3	390.2727272727272	477	17.5	0	576.1487272727272	0.19445168513938	112.0330909090909	757		
Pre Delivery - 1450 Explorer	9SB_7001401000_PD ### NLA ###	372.86123	0	0	372.86123	640	2.4	312.2181818181817	381.6	16	0	701.0794118181817	0.35375664024926	248.0114972727273	1044		
Pre Delivery - 1450 Frontier (Sportfish)	9SB_7001403000_PD ### NLA ###	410.63923	0	0	410.63923	690	3.4	442.3090909090909	540.6	28.5	0	881.4483209090909	0.3098277314258221	273.0971336363637	1270		
Pre Delivery - 1450 Frontier (Profish)	9SB_7001404000_PD ### NLA ###	410.63923	0	0	410.63923	690	3.4	442.3090909090909	540.6	28.5	0	881.4483209090909	0.3098277314258221	273.0971336363637	1270		
Pre Delivery - 1550 Frontier (Aus)	9SB_7001506000_PD ### NLA ###	420.04723	0	0	420.04723	679	1.4	182.1272727272727	222.6	6	0	608.1745027272727	0.3602555246281116	219.0982245454545	910		
Garmin EchoMap Ultra 105sv w GT56 UHD TDucer, Spray Deflector Cover & Garmin Navionics Vision+ Chart	GAR-105SV-KIT01 ### NLA ###	2527.691	0	0	2527.691	2957	3.8	494.3454545454544	604.1999999999999	22.5	0	3044.536454545454	0.0728607409141043	221.827181818182	3593		
